index,name,year,cyclone_of_the_year,num_of_track_entries,date,time,record_identifier,status_of_system,latitude,longitude,max_sustained_wind,central_pressure,34kt_NE,34kt_SE,34kt_SW,34kt_NW,50kt_NE,50kt_SE,50kt_SW,50kt_NW,64kt_NE,64kt_SE,64kt_SW,64kt_NW,foo
40348,FRANCES,1998,6,21,19980910,1800,,TS,26.6N,95.2W,45,996.0,,,,,,,,,,,,,
40349,FRANCES,1998,6,21,19980911,0,,TS,27.2N,95.9W,55,994.0,,,,,,,,,,,,,
40350,FRANCES,1998,6,21,19980911,600,L,TS,28.2N,96.9W,45,990.0,,,,,,,,,,,,,
40351,FRANCES,1998,6,21,19980911,1200,,TS,28.4N,97.6W,40,992.0,,,,,,,,,,,,,
40352,FRANCES,1998,6,21,19980911,1800,,TS,28.5N,97.0W,35,994.0,,,,,,,,,,,,,
40353,FRANCES,1998,6,21,19980912,0,,TD,29.3N,96.9W,30,996.0,,,,,,,,,,,,,
40354,FRANCES,1998,6,21,19980912,600,,TD,30.2N,96.8W,30,998.0,,,,,,,,,,,,,
40355,FRANCES,1998,6,21,19980912,1200,,TD,31.0N,96.8W,30,1000.0,,,,,,,,,,,,,
40356,FRANCES,1998,6,21,19980912,1800,,TD,31.3N,96.8W,30,1001.0,,,,,,,,,,,,,
40357,FRANCES,1998,6,21,19980913,0,,TD,31.5N,96.8W,25,1002.0,,,,,,,,,,,,,
40358,FRANCES,1998,6,21,19980913,600,,TD,31.7N,96.9W,20,1002.0,,,,,,,,,,,,,
40359,FRANCES,1998,6,21,19980913,1200,,TD,32.0N,96.9W,20,1003.0,,,,,,,,,,,,,
40360,FRANCES,1998,6,21,19980913,1800,,TD,33.0N,97.0W,20,1003.0,,,,,,,,,,,,,
40361,GEORGES,1998,7,71,19980915,1200,,TD,9.7N,25.1W,30,1009.0,,,,,,,,,,,,,
40362,GEORGES,1998,7,71,19980915,1800,,TD,9.8N,26.5W,30,1009.0,,,,,,,,,,,,,
40363,GEORGES,1998,7,71,19980916,0,,TD,10.0N,28.1W,30,1009.0,,,,,,,,,,,,,
40364,GEORGES,1998,7,71,19980916,600,,TD,10.3N,29.7W,30,1009.0,,,,,,,,,,,,,
40365,GEORGES,1998,7,71,19980916,1200,,TS,10.6N,31.3W,35,1005.0,,,,,,,,,,,,,
40366,GEORGES,1998,7,71,19980916,1800,,TS,11.0N,32.9W,35,1003.0,,,,,,,,,,,,,
40367,GEORGES,1998,7,71,19980917,0,,TS,11.3N,34.6W,45,1000.0,,,,,,,,,,,,,
40368,GEORGES,1998,7,71,19980917,600,,TS,11.7N,36.3W,50,997.0,,,,,,,,,,,,,
40369,GEORGES,1998,7,71,19980917,1200,,TS,12.0N,38.1W,55,994.0,,,,,,,,,,,,,
40370,GEORGES,1998,7,71,19980917,1800,,HU,12.3N,40.0W,65,987.0,,,,,,,,,,,,,
40371,GEORGES,1998,7,71,19980918,0,,HU,12.5N,42.0W,70,984.0,,,,,,,,,,,,,
40372,GEORGES,1998,7,71,19980918,600,,HU,12.8N,43.9W,80,977.0,,,,,,,,,,,,,
40373,GEORGES,1998,7,71,19980918,1200,,HU,13.1N,45.7W,85,973.0,,,,,,,,,,,,,
40374,GEORGES,1998,7,71,19980918,1800,,HU,13.5N,47.4W,90,970.0,,,,,,,,,,,,,
40375,GEORGES,1998,7,71,19980919,0,,HU,13.9N,49.0W,90,970.0,,,,,,,,,,,,,
40376,GEORGES,1998,7,71,19980919,600,,HU,14.4N,50.6W,95,965.0,,,,,,,,,,,,,
40377,GEORGES,1998,7,71,19980919,1200,,HU,14.9N,52.0W,110,954.0,,,,,,,,,,,,,
40378,GEORGES,1998,7,71,19980919,1800,,HU,15.4N,53.5W,125,949.0,,,,,,,,,,,,,
40379,GEORGES,1998,7,71,19980920,0,,HU,15.7N,54.9W,130,939.0,,,,,,,,,,,,,
40380,GEORGES,1998,7,71,19980920,600,,HU,16.0N,56.3W,135,937.0,,,,,,,,,,,,,
40381,GEORGES,1998,7,71,19980920,1200,,HU,16.2N,57.7W,130,939.0,,,,,,,,,,,,,
40382,GEORGES,1998,7,71,19980920,1800,,HU,16.4N,59.2W,115,956.0,,,,,,,,,,,,,
40383,GEORGES,1998,7,71,19980921,0,,HU,16.7N,60.6W,100,963.0,,,,,,,,,,,,,
40384,GEORGES,1998,7,71,19980921,430,L,HU,17.0N,61.7W,100,966.0,,,,,,,,,,,,,
40385,GEORGES,1998,7,71,19980921,600,,HU,17.1N,62.1W,100,966.0,,,,,,,,,,,,,
40386,GEORGES,1998,7,71,19980921,800,L,HU,17.2N,62.6W,100,966.0,,,,,,,,,,,,,
40387,GEORGES,1998,7,71,19980921,1200,,HU,17.4N,63.6W,95,966.0,,,,,,,,,,,,,
40388,GEORGES,1998,7,71,19980921,1800,,HU,17.8N,65.0W,90,970.0,,,,,,,,,,,,,
40389,GEORGES,1998,7,71,19980921,2200,L,HU,18.1N,65.8W,90,968.0,,,,,,,,,,,,,
40390,GEORGES,1998,7,71,19980922,0,,HU,18.2N,66.3W,90,970.0,,,,,,,,,,,,,
40391,GEORGES,1998,7,71,19980922,600,,HU,18.0N,67.4W,95,972.0,,,,,,,,,,,,,
40392,GEORGES,1998,7,71,19980922,1200,,HU,18.2N,68.5W,105,964.0,,,,,,,,,,,,,
40393,GEORGES,1998,7,71,19980922,1230,L,HU,18.2N,68.7W,105,962.0,,,,,,,,,,,,,
40394,GEORGES,1998,7,71,19980922,1800,,HU,18.6N,69.7W,95,970.0,,,,,,,,,,,,,
40395,GEORGES,1998,7,71,19980923,0,,HU,18.8N,70.8W,70,980.0,,,,,,,,,,,,,
40396,GEORGES,1998,7,71,19980923,600,,HU,19.0N,72.1W,65,990.0,,,,,,,,,,,,,
40397,GEORGES,1998,7,71,19980923,1200,,HU,19.3N,73.3W,65,996.0,,,,,,,,,,,,,
40398,GEORGES,1998,7,71,19980923,1800,,HU,19.8N,74.3W,65,994.0,,,,,,,,,,,,,
40399,GEORGES,1998,7,71,19980923,2130,L,HU,20.1N,74.5W,65,993.0,,,,,,,,,,,,,
40400,GEORGES,1998,7,71,19980924,0,,HU,20.5N,74.9W,65,992.0,,,,,,,,,,,,,
40401,GEORGES,1998,7,71,19980924,600,,HU,20.8N,76.0W,65,991.0,,,,,,,,,,,,,
40402,GEORGES,1998,7,71,19980924,1200,,HU,21.3N,77.2W,70,990.0,,,,,,,,,,,,,
40403,GEORGES,1998,7,71,19980924,1800,,HU,21.9N,78.0W,75,989.0,,,,,,,,,,,,,
40404,GEORGES,1998,7,71,19980925,0,,HU,22.7N,79.0W,80,987.0,,,,,,,,,,,,,
40405,GEORGES,1998,7,71,19980925,600,,HU,23.4N,80.2W,85,986.0,,,,,,,,,,,,,
40406,GEORGES,1998,7,71,19980925,1200,,HU,23.9N,81.3W,90,982.0,,,,,,,,,,,,,
40407,GEORGES,1998,7,71,19980925,1530,L,HU,24.5N,81.8W,90,981.0,,,,,,,,,,,,,
40408,GEORGES,1998,7,71,19980925,1800,,HU,24.6N,82.4W,90,975.0,,,,,,,,,,,,,
40409,GEORGES,1998,7,71,19980926,0,,HU,24.8N,83.3W,90,974.0,,,,,,,,,,,,,
40410,GEORGES,1998,7,71,19980926,600,,HU,25.2N,84.2W,90,975.0,,,,,,,,,,,,,
40411,GEORGES,1998,7,71,19980926,1200,,HU,25.7N,85.1W,90,974.0,,,,,,,,,,,,,
40412,GEORGES,1998,7,71,19980926,1800,,HU,26.2N,85.9W,90,975.0,,,,,,,,,,,,,
40413,GEORGES,1998,7,71,19980927,0,,HU,27.0N,86.5W,95,969.0,,,,,,,,,,,,,
40414,GEORGES,1998,7,71,19980927,600,,HU,27.6N,87.2W,95,970.0,,,,,,,,,,,,,
40415,GEORGES,1998,7,71,19980927,1200,,HU,28.2N,87.8W,95,962.0,,,,,,,,,,,,,
40416,GEORGES,1998,7,71,19980927,1800,,HU,28.8N,88.3W,95,962.0,,,,,,,,,,,,,
40417,GEORGES,1998,7,71,19980928,0,,HU,29.3N,88.5W,95,961.0,,,,,,,,,,,,,
40418,GEORGES,1998,7,71,19980928,600,,HU,29.8N,88.7W,90,964.0,,,,,,,,,,,,,
40419,GEORGES,1998,7,71,19980928,1130,L,HU,30.4N,88.9W,90,964.0,,,,,,,,,,,,,
40420,GEORGES,1998,7,71,19980928,1200,,HU,30.4N,88.9W,90,965.0,,,,,,,,,,,,,
40421,GEORGES,1998,7,71,19980928,1800,,HU,30.6N,88.9W,65,984.0,,,,,,,,,,,,,
40422,GEORGES,1998,7,71,19980929,0,,TS,30.6N,89.0W,50,986.0,,,,,,,,,,,,,
40423,GEORGES,1998,7,71,19980929,600,,TS,30.6N,88.4W,40,992.0,,,,,,,,,,,,,
40424,GEORGES,1998,7,71,19980929,1200,,TD,31.0N,88.1W,30,994.0,,,,,,,,,,,,,
40425,GEORGES,1998,7,71,19980929,1800,,TD,30.9N,87.5W,30,996.0,,,,,,,,,,,,,
40426,GEORGES,1998,7,71,19980930,0,,TD,30.8N,86.9W,30,998.0,,,,,,,,,,,,,
40427,GEORGES,1998,7,71,19980930,600,,TD,30.7N,86.3W,30,1000.0,,,,,,,,,,,,,
40428,GEORGES,1998,7,71,19980930,1200,,TD,30.7N,85.4W,25,1002.0,,,,,,,,,,,,,
40429,GEORGES,1998,7,71,19980930,1800,,TD,30.6N,84.2W,25,1004.0,,,,,,,,,,,,,
40430,GEORGES,1998,7,71,19981001,0,,TD,30.5N,83.0W,25,1006.0,,,,,,,,,,,,,
40431,GEORGES,1998,7,71,19981001,600,,TD,30.5N,81.8W,20,1008.0,,,,,,,,,,,,,
40432,HERMINE,1998,8,15,19980917,1200,,TD,26.9N,90.3W,30,1001.0,,,,,,,,,,,,,
40433,HERMINE,1998,8,15,19980917,1800,,TD,26.8N,91.6W,30,1001.0,,,,,,,,,,,,,
40434,HERMINE,1998,8,15,19980918,0,,TD,26.4N,92.1W,30,1000.0,,,,,,,,,,,,,
40435,HERMINE,1998,8,15,19980918,600,,TD,25.7N,92.5W,30,999.0,,,,,,,,,,,,,
40436,HERMINE,1998,8,15,19980918,1200,,TD,26.0N,92.5W,30,999.0,,,,,,,,,,,,,
40437,HERMINE,1998,8,15,19980918,1800,,TD,25.9N,92.3W,30,1000.0,,,,,,,,,,,,,
40438,HERMINE,1998,8,15,19980919,0,,TD,25.8N,92.0W,30,1001.0,,,,,,,,,,,,,
40439,HERMINE,1998,8,15,19980919,600,,TD,26.4N,91.4W,30,1001.0,,,,,,,,,,,,,
40440,HERMINE,1998,8,15,19980919,1200,,TS,27.5N,91.3W,35,1001.0,,,,,,,,,,,,,
40441,HERMINE,1998,8,15,19980919,1800,,TS,28.3N,91.1W,40,1000.0,,,,,,,,,,,,,
40442,HERMINE,1998,8,15,19980920,0,,TS,29.0N,90.9W,40,999.0,,,,,,,,,,,,,
40443,HERMINE,1998,8,15,19980920,500,L,TS,29.1N,90.9W,35,1000.0,,,,,,,,,,,,,
40444,HERMINE,1998,8,15,19980920,600,,TS,29.2N,90.9W,35,1001.0,,,,,,,,,,,,,
40445,HERMINE,1998,8,15,19980920,1200,,TD,30.5N,90.5W,30,1002.0,,,,,,,,,,,,,
40446,HERMINE,1998,8,15,19980920,1800,,TD,31.0N,90.0W,20,1003.0,,,,,,,,,,,,,
40447,IVAN,1998,9,36,19980919,0,,TD,13.4N,26.6W,25,1010.0,,,,,,,,,,,,,
40448,IVAN,1998,9,36,19980919,600,,TD,13.1N,27.5W,25,1010.0,,,,,,,,,,,,,
40449,IVAN,1998,9,36,19980919,1200,,TD,12.9N,28.2W,25,1010.0,,,,,,,,,,,,,
40450,IVAN,1998,9,36,19980919,1800,,TD,13.1N,29.0W,25,1010.0,,,,,,,,,,,,,
40451,IVAN,1998,9,36,19980920,0,,TD,13.4N,29.6W,30,1009.0,,,,,,,,,,,,,
40452,IVAN,1998,9,36,19980920,600,,TD,14.3N,30.6W,30,1009.0,,,,,,,,,,,,,
40453,IVAN,1998,9,36,19980920,1200,,TD,15.2N,31.5W,30,1008.0,,,,,,,,,,,,,
40454,IVAN,1998,9,36,19980920,1800,,TS,16.0N,32.6W,35,1006.0,,,,,,,,,,,,,
40455,IVAN,1998,9,36,19980921,0,,TS,16.8N,33.7W,35,1005.0,,,,,,,,,,,,,
40456,IVAN,1998,9,36,19980921,600,,TS,17.4N,34.9W,35,1003.0,,,,,,,,,,,,,
40457,IVAN,1998,9,36,19980921,1200,,TS,18.2N,35.6W,35,1003.0,,,,,,,,,,,,,
40458,IVAN,1998,9,36,19980921,1800,,TS,19.0N,36.0W,40,1002.0,,,,,,,,,,,,,
40459,IVAN,1998,9,36,19980922,0,,TS,20.0N,36.1W,40,1001.0,,,,,,,,,,,,,
40460,IVAN,1998,9,36,19980922,600,,TS,21.3N,36.1W,45,1000.0,,,,,,,,,,,,,
40461,IVAN,1998,9,36,19980922,1200,,TS,22.9N,36.4W,45,997.0,,,,,,,,,,,,,
40462,IVAN,1998,9,36,19980922,1800,,TS,24.2N,37.1W,55,994.0,,,,,,,,,,,,,
40463,IVAN,1998,9,36,19980923,0,,TS,25.6N,37.7W,50,996.0,,,,,,,,,,,,,
40464,IVAN,1998,9,36,19980923,600,,TS,26.9N,38.4W,45,997.0,,,,,,,,,,,,,
40465,IVAN,1998,9,36,19980923,1200,,TS,28.3N,39.2W,55,990.0,,,,,,,,,,,,,
40466,IVAN,1998,9,36,19980923,1800,,HU,29.6N,40.2W,65,987.0,,,,,,,,,,,,,
40467,IVAN,1998,9,36,19980924,0,,HU,30.5N,40.9W,65,986.0,,,,,,,,,,,,,
40468,IVAN,1998,9,36,19980924,600,,HU,31.3N,41.6W,70,985.0,,,,,,,,,,,,,
40469,IVAN,1998,9,36,19980924,1200,,HU,32.3N,42.0W,70,985.0,,,,,,,,,,,,,
40470,IVAN,1998,9,36,19980924,1800,,HU,33.4N,42.3W,70,985.0,,,,,,,,,,,,,
40471,IVAN,1998,9,36,19980925,0,,HU,34.4N,42.3W,70,984.0,,,,,,,,,,,,,
40472,IVAN,1998,9,36,19980925,600,,HU,35.3N,41.9W,70,984.0,,,,,,,,,,,,,
40473,IVAN,1998,9,36,19980925,1200,,HU,36.3N,41.3W,70,984.0,,,,,,,,,,,,,
40474,IVAN,1998,9,36,19980925,1800,,HU,37.2N,40.2W,75,983.0,,,,,,,,,,,,,
40475,IVAN,1998,9,36,19980926,0,,HU,38.1N,38.7W,75,980.0,,,,,,,,,,,,,
40476,IVAN,1998,9,36,19980926,600,,HU,39.2N,36.3W,80,975.0,,,,,,,,,,,,,
40477,IVAN,1998,9,36,19980926,1200,,HU,40.1N,33.1W,75,977.0,,,,,,,,,,,,,
40478,IVAN,1998,9,36,19980926,1800,,HU,40.7N,29.7W,75,982.0,,,,,,,,,,,,,
40479,IVAN,1998,9,36,19980927,0,,TS,40.7N,25.7W,60,994.0,,,,,,,,,,,,,
40480,IVAN,1998,9,36,19980927,600,,TS,40.9N,22.7W,50,997.0,,,,,,,,,,,,,
40481,IVAN,1998,9,36,19980927,1200,,TS,41.3N,19.2W,45,1000.0,,,,,,,,,,,,,
40482,IVAN,1998,9,36,19980927,1800,,TS,41.5N,15.5W,40,1002.0,,,,,,,,,,,,,
40483,JEANNE,1998,10,54,19980921,600,,TD,9.6N,17.4W,30,1008.0,,,,,,,,,,,,,
40484,JEANNE,1998,10,54,19980921,1200,,TD,10.5N,18.2W,30,1006.0,,,,,,,,,,,,,
40485,JEANNE,1998,10,54,19980921,1800,,TS,11.0N,19.4W,35,1004.0,,,,,,,,,,,,,
40486,JEANNE,1998,10,54,19980922,0,,TS,11.5N,20.7W,40,1002.0,,,,,,,,,,,,,
40487,JEANNE,1998,10,54,19980922,600,,TS,12.1N,22.2W,45,1000.0,,,,,,,,,,,,,
40488,JEANNE,1998,10,54,19980922,1200,,TS,12.7N,23.8W,55,994.0,,,,,,,,,,,,,
40489,JEANNE,1998,10,54,19980922,1800,,HU,13.1N,25.2W,65,987.0,,,,,,,,,,,,,
40490,JEANNE,1998,10,54,19980923,0,,HU,13.6N,26.7W,70,983.0,,,,,,,,,,,,,
40491,JEANNE,1998,10,54,19980923,600,,HU,14.1N,28.1W,75,980.0,,,,,,,,,,,,,
40492,JEANNE,1998,10,54,19980923,1200,,HU,14.5N,29.5W,80,975.0,,,,,,,,,,,,,
40493,JEANNE,1998,10,54,19980923,1800,,HU,15.0N,30.8W,85,973.0,,,,,,,,,,,,,
40494,JEANNE,1998,10,54,19980924,0,,HU,15.4N,32.1W,85,972.0,,,,,,,,,,,,,
40495,JEANNE,1998,10,54,19980924,600,,HU,15.9N,33.4W,90,971.0,,,,,,,,,,,,,
40496,JEANNE,1998,10,54,19980924,1200,,HU,16.4N,34.4W,90,970.0,,,,,,,,,,,,,
40497,JEANNE,1998,10,54,19980924,1800,,HU,17.0N,35.4W,90,969.0,,,,,,,,,,,,,
40498,JEANNE,1998,10,54,19980925,0,,HU,17.5N,36.3W,90,971.0,,,,,,,,,,,,,
40499,JEANNE,1998,10,54,19980925,600,,HU,18.0N,37.2W,90,973.0,,,,,,,,,,,,,
40500,JEANNE,1998,10,54,19980925,1200,,HU,18.6N,37.9W,85,975.0,,,,,,,,,,,,,
40501,JEANNE,1998,10,54,19980925,1800,,HU,19.3N,38.6W,80,977.0,,,,,,,,,,,,,
40502,JEANNE,1998,10,54,19980926,0,,HU,20.0N,39.4W,75,979.0,,,,,,,,,,,,,
40503,JEANNE,1998,10,54,19980926,600,,HU,20.8N,40.0W,70,983.0,,,,,,,,,,,,,
40504,JEANNE,1998,10,54,19980926,1200,,HU,21.6N,40.6W,70,983.0,,,,,,,,,,,,,
40505,JEANNE,1998,10,54,19980926,1800,,HU,22.4N,41.2W,75,980.0,,,,,,,,,,,,,
40506,JEANNE,1998,10,54,19980927,0,,HU,23.4N,41.6W,75,980.0,,,,,,,,,,,,,
40507,JEANNE,1998,10,54,19980927,600,,HU,24.4N,42.0W,70,983.0,,,,,,,,,,,,,
40508,JEANNE,1998,10,54,19980927,1200,,HU,25.6N,41.8W,70,983.0,,,,,,,,,,,,,
40509,JEANNE,1998,10,54,19980927,1800,,HU,27.1N,41.5W,70,983.0,,,,,,,,,,,,,
40510,JEANNE,1998,10,54,19980928,0,,HU,28.8N,41.2W,70,983.0,,,,,,,,,,,,,
40511,JEANNE,1998,10,54,19980928,600,,HU,30.6N,40.7W,70,983.0,,,,,,,,,,,,,
40512,JEANNE,1998,10,54,19980928,1200,,HU,32.3N,39.6W,75,980.0,,,,,,,,,,,,,
40513,JEANNE,1998,10,54,19980928,1800,,HU,33.8N,38.4W,80,977.0,,,,,,,,,,,,,
40514,JEANNE,1998,10,54,19980929,0,,HU,35.0N,37.2W,80,977.0,,,,,,,,,,,,,
40515,JEANNE,1998,10,54,19980929,600,,HU,35.8N,36.2W,75,980.0,,,,,,,,,,,,,
40516,JEANNE,1998,10,54,19980929,1200,,HU,36.2N,35.3W,65,985.0,,,,,,,,,,,,,
40517,JEANNE,1998,10,54,19980929,1800,,TS,36.6N,34.6W,60,990.0,,,,,,,,,,,,,
40518,JEANNE,1998,10,54,19980930,0,,TS,36.9N,33.4W,50,997.0,,,,,,,,,,,,,
40519,JEANNE,1998,10,54,19980930,600,,TS,37.2N,32.1W,45,1000.0,,,,,,,,,,,,,
40520,JEANNE,1998,10,54,19980930,1200,,TS,37.6N,30.7W,40,1002.0,,,,,,,,,,,,,
40521,JEANNE,1998,10,54,19980930,1800,,TS,38.0N,29.4W,35,1006.0,,,,,,,,,,,,,
40522,JEANNE,1998,10,54,19981001,0,,EX,38.2N,28.0W,30,1008.0,,,,,,,,,,,,,
40523,JEANNE,1998,10,54,19981001,600,,EX,38.3N,26.3W,30,1008.0,,,,,,,,,,,,,
40524,JEANNE,1998,10,54,19981001,1200,,EX,38.5N,24.5W,35,1006.0,,,,,,,,,,,,,
40525,JEANNE,1998,10,54,19981001,1800,,EX,38.7N,22.5W,35,1005.0,,,,,,,,,,,,,
40526,JEANNE,1998,10,54,19981002,0,,EX,38.8N,21.0W,35,1003.0,,,,,,,,,,,,,
40527,JEANNE,1998,10,54,19981002,600,,EX,38.9N,19.5W,35,1003.0,,,,,,,,,,,,,
40528,JEANNE,1998,10,54,19981002,1200,,EX,39.0N,18.2W,40,1003.0,,,,,,,,,,,,,
40529,JEANNE,1998,10,54,19981002,1800,,EX,39.0N,16.8W,40,1003.0,,,,,,,,,,,,,
40530,JEANNE,1998,10,54,19981003,0,,EX,39.0N,15.5W,40,1003.0,,,,,,,,,,,,,
40531,JEANNE,1998,10,54,19981003,600,,EX,39.0N,14.3W,40,1003.0,,,,,,,,,,,,,
40532,JEANNE,1998,10,54,19981003,1200,,EX,39.0N,13.0W,40,1003.0,,,,,,,,,,,,,
40533,JEANNE,1998,10,54,19981003,1800,,EX,39.0N,11.0W,35,1003.0,,,,,,,,,,,,,
40534,JEANNE,1998,10,54,19981004,0,,EX,39.1N,9.0W,30,1003.0,,,,,,,,,,,,,
40535,JEANNE,1998,10,54,19981004,600,,EX,39.3N,7.0W,30,1004.0,,,,,,,,,,,,,
40536,JEANNE,1998,10,54,19981004,1200,,EX,39.5N,5.0W,25,1004.0,,,,,,,,,,,,,
40537,KARL,1998,11,26,19980923,1200,,TD,33.3N,65.4W,25,1003.0,,,,,,,,,,,,,
40538,KARL,1998,11,26,19980923,1800,,TD,33.2N,62.8W,30,1004.0,,,,,,,,,,,,,
40539,KARL,1998,11,26,19980924,0,,TS,33.2N,60.7W,35,1003.0,,,,,,,,,,,,,
40540,KARL,1998,11,26,19980924,600,,TS,32.9N,59.2W,35,1002.0,,,,,,,,,,,,,
40541,KARL,1998,11,26,19980924,1200,,TS,32.5N,58.1W,40,1001.0,,,,,,,,,,,,,
40542,KARL,1998,11,26,19980924,1800,,TS,32.0N,57.2W,45,1000.0,,,,,,,,,,,,,
40543,KARL,1998,11,26,19980925,0,,TS,31.4N,56.2W,50,998.0,,,,,,,,,,,,,
40544,KARL,1998,11,26,19980925,600,,TS,30.8N,55.1W,55,994.0,,,,,,,,,,,,,
40545,KARL,1998,11,26,19980925,1200,,HU,30.4N,54.0W,65,987.0,,,,,,,,,,,,,
40546,KARL,1998,11,26,19980925,1800,,HU,30.3N,52.9W,70,984.0,,,,,,,,,,,,,
40547,KARL,1998,11,26,19980926,0,,HU,30.5N,51.8W,75,981.0,,,,,,,,,,,,,
40548,KARL,1998,11,26,19980926,600,,HU,31.1N,51.0W,75,979.0,,,,,,,,,,,,,
40549,KARL,1998,11,26,19980926,1200,,HU,31.8N,49.9W,75,977.0,,,,,,,,,,,,,
40550,KARL,1998,11,26,19980926,1800,,HU,32.6N,48.8W,80,973.0,,,,,,,,,,,,,
40551,KARL,1998,11,26,19980927,0,,HU,33.9N,47.3W,90,970.0,,,,,,,,,,,,,
40552,KARL,1998,11,26,19980927,600,,HU,35.5N,45.2W,90,970.0,,,,,,,,,,,,,
40553,KARL,1998,11,26,19980927,1200,,HU,37.4N,42.5W,80,973.0,,,,,,,,,,,,,
40554,KARL,1998,11,26,19980927,1800,,HU,39.1N,39.0W,70,983.0,,,,,,,,,,,,,
40555,KARL,1998,11,26,19980928,0,,TS,40.4N,34.7W,55,994.0,,,,,,,,,,,,,
40556,KARL,1998,11,26,19980928,600,,EX,41.5N,30.0W,40,1002.0,,,,,,,,,,,,,
40557,KARL,1998,11,26,19980928,1200,,EX,42.0N,25.0W,35,1001.0,,,,,,,,,,,,,
40558,KARL,1998,11,26,19980928,1800,,EX,43.0N,20.0W,35,1000.0,,,,,,,,,,,,,
40559,KARL,1998,11,26,19980929,0,,EX,46.0N,16.0W,35,996.0,,,,,,,,,,,,,
40560,KARL,1998,11,26,19980929,600,,EX,48.0N,14.0W,35,994.0,,,,,,,,,,,,,
40561,KARL,1998,11,26,19980929,1200,,EX,49.0N,11.0W,35,994.0,,,,,,,,,,,,,
40562,KARL,1998,11,26,19980929,1800,,EX,49.0N,8.0W,35,991.0,,,,,,,,,,,,,
40563,LISA,1998,12,21,19981005,0,,TD,13.9N,46.4W,30,1008.0,,,,,,,,,,,,,
40564,LISA,1998,12,21,19981005,600,,TS,14.2N,47.1W,35,1007.0,,,,,,,,,,,,,
40565,LISA,1998,12,21,19981005,1200,,TS,14.8N,47.8W,35,1007.0,,,,,,,,,,,,,
40566,LISA,1998,12,21,19981005,1800,,TS,15.7N,48.5W,40,1006.0,,,,,,,,,,,,,
40567,LISA,1998,12,21,19981006,0,,TS,16.5N,49.2W,40,1006.0,,,,,,,,,,,,,
40568,LISA,1998,12,21,19981006,600,,TS,17.1N,49.3W,45,1005.0,,,,,,,,,,,,,
40569,LISA,1998,12,21,19981006,1200,,TS,17.6N,48.9W,45,1005.0,,,,,,,,,,,,,
40570,LISA,1998,12,21,19981006,1800,,TS,18.2N,48.5W,45,1005.0,,,,,,,,,,,,,
40571,LISA,1998,12,21,19981007,0,,TS,18.9N,48.0W,50,1004.0,,,,,,,,,,,,,
40572,LISA,1998,12,21,19981007,600,,TS,19.6N,47.5W,50,1003.0,,,,,,,,,,,,,
40573,LISA,1998,12,21,19981007,1200,,TS,20.4N,46.6W,50,1002.0,,,,,,,,,,,,,
40574,LISA,1998,12,21,19981007,1800,,TS,21.5N,45.3W,50,1001.0,,,,,,,,,,,,,
40575,LISA,1998,12,21,19981008,0,,TS,22.9N,43.9W,55,1000.0,,,,,,,,,,,,,
40576,LISA,1998,12,21,19981008,600,,TS,24.6N,42.1W,55,999.0,,,,,,,,,,,,,
40577,LISA,1998,12,21,19981008,1200,,TS,26.9N,40.1W,55,999.0,,,,,,,,,,,,,
40578,LISA,1998,12,21,19981008,1800,,TS,29.6N,38.6W,60,999.0,,,,,,,,,,,,,
40579,LISA,1998,12,21,19981009,0,,TS,32.9N,37.8W,60,999.0,,,,,,,,,,,,,
40580,LISA,1998,12,21,19981009,600,,TS,36.8N,37.9W,60,997.0,,,,,,,,,,,,,
40581,LISA,1998,12,21,19981009,1200,,HU,41.6N,38.7W,65,995.0,,,,,,,,,,,,,
40582,LISA,1998,12,21,19981009,1800,,HU,47.1N,39.3W,65,997.0,,,,,,,,,,,,,
40583,LISA,1998,12,21,19981010,0,,EX,52.1N,32.0W,60,999.0,,,,,,,,,,,,,
40584,MITCH,1998,13,78,19981022,0,,TD,11.6N,76.1W,30,1002.0,,,,,,,,,,,,,
40585,MITCH,1998,13,78,19981022,600,,TD,11.9N,77.1W,30,1002.0,,,,,,,,,,,,,
40586,MITCH,1998,13,78,19981022,1200,,TD,12.0N,77.9W,30,1002.0,,,,,,,,,,,,,
40587,MITCH,1998,13,78,19981022,1800,,TS,11.6N,77.9W,35,1001.0,,,,,,,,,,,,,
40588,MITCH,1998,13,78,19981023,0,,TS,11.8N,77.6W,40,1000.0,,,,,,,,,,,,,
40589,MITCH,1998,13,78,19981023,600,,TS,12.2N,77.6W,45,999.0,,,,,,,,,,,,,
40590,MITCH,1998,13,78,19981023,1200,,TS,12.5N,77.8W,45,999.0,,,,,,,,,,,,,
40591,MITCH,1998,13,78,19981023,1800,,TS,12.9N,78.0W,50,998.0,,,,,,,,,,,,,
40592,MITCH,1998,13,78,19981024,0,,TS,13.4N,77.9W,55,997.0,,,,,,,,,,,,,
40593,MITCH,1998,13,78,19981024,600,,HU,13.9N,77.8W,65,990.0,,,,,,,,,,,,,
40594,MITCH,1998,13,78,19981024,1200,,HU,14.5N,77.9W,75,985.0,,,,,,,,,,,,,
40595,MITCH,1998,13,78,19981024,1800,,HU,15.0N,78.1W,90,980.0,,,,,,,,,,,,,
40596,MITCH,1998,13,78,19981025,0,,HU,15.5N,78.4W,100,965.0,,,,,,,,,,,,,
40597,MITCH,1998,13,78,19981025,600,,HU,16.0N,78.9W,105,951.0,,,,,,,,,,,,,
